Id,Predicted,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22
606,7,0.0,0.05,0.44,0.01,0.0,0.01,0.5,0.04,0.01,0.38,0.01,0.0,0.0,0.03,0.01,0.02,0.0,0.01,0.04,0.01,0.01,0.01
607,8,0.0,0.13,0.01,0.01,0.01,0.16,0.05,0.36,0.01,0.06,0.04,0.02,0.0,0.01,0.0,0.0,0.0,0.05,0.02,0.03,0.04,0.04
608,20,0.0,0.02,0.03,0.04,0.02,0.02,0.01,0.02,0.04,0.03,0.01,0.05,0.08,0.26,0.22,0.06,0.02,0.1,0.03,0.34,0.04,0.21
609,10,0.0,0.05,0.36,0.01,0.04,0.01,0.13,0.0,0.04,0.37,0.01,0.02,0.0,0.01,0.04,0.01,0.02,0.0,0.0,0.0,0.02,0.02
610,19,0.0,0.02,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.08,0.06,0.2,0.02,0.03,0.01,0.4,0.02,0.04,0.0
611,21,0.0,0.0,0.02,0.01,0.02,0.01,0.0,0.01,0.01,0.04,0.01,0.01,0.0,0.01,0.0,0.04,0.01,0.03,0.18,0.03,0.35,0.15
612,2,0.0,0.28,0.03,0.22,0.24,0.07,0.01,0.03,0.07,0.0,0.04,0.02,0.0,0.04,0.01,0.01,0.03,0.04,0.0,0.01,0.01,0.07
613,19,0.0,0.02,0.02,0.03,0.02,0.01,0.03,0.02,0.01,0.02,0.0,0.01,0.1,0.0,0.03,0.0,0.01,0.09,0.24,0.06,0.01,0.0
614,14,0.0,0.0,0.03,0.01,0.02,0.04,0.0,0.0,0.01,0.02,0.01,0.01,0.07,0.13,0.04,0.07,0.0,0.06,0.01,0.01,0.05,0.01
615,11,0.0,0.2,0.06,0.01,0.13,0.17,0.17,0.22,0.02,0.02,0.23,0.05,0.01,0.0,0.02,0.03,0.03,0.01,0.02,0.01,0.0,0.01
616,17,0.0,0.0,0.01,0.02,0.0,0.03,0.04,0.02,0.0,0.01,0.0,0.02,0.0,0.08,0.04,0.01,0.24,0.06,0.03,0.01,0.01,0.02
617,16,0.0,0.02,0.05,0.03,0.01,0.0,0.01,0.02,0.0,0.04,0.02,0.04,0.03,0.18,0.09,0.22,0.01,0.07,0.05,0.0,0.0,0.03
618,14,0.0,0.04,0.02,0.0,0.03,0.05,0.0,0.0,0.02,0.01,0.03,0.0,0.0,0.34,0.01,0.06,0.04,0.0,0.04,0.01,0.17,0.04
619,21,0.0,0.05,0.02,0.0,0.01,0.04,0.02,0.03,0.04,0.02,0.04,0.01,0.04,0.01,0.02,0.1,0.16,0.0,0.11,0.0,0.31,0.19
620,17,0.0,0.02,0.08,0.02,0.02,0.03,0.01,0.02,0.01,0.0,0.01,0.01,0.02,0.01,0.01,0.02,0.26,0.02,0.02,0.03,0.11,0.26
621,21,0.0,0.01,0.04,0.0,0.01,0.0,0.01,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.28,0.07,0.0,0.03,0.01,0.05,0.31,0.04
622,3,0.0,0.06,0.23,0.04,0.02,0.07,0.14,0.06,0.02,0.0,0.13,0.02,0.02,0.01,0.02,0.01,0.0,0.0,0.03,0.04,0.02,0.01
623,19,0.0,0.02,0.0,0.02,0.0,0.02,0.02,0.02,0.03,0.0,0.0,0.01,0.02,0.0,0.03,0.01,0.06,0.04,0.36,0.28,0.02,0.05
624,16,0.0,0.02,0.02,0.02,0.04,0.0,0.0,0.02,0.01,0.03,0.01,0.02,0.08,0.07,0.0,0.32,0.01,0.09,0.05,0.01,0.11,0.11
625,9,0.0,0.04,0.06,0.21,0.11,0.02,0.0,0.02,0.24,0.0,0.02,0.02,0.02,0.07,0.01,0.02,0.02,0.01,0.02,0.0,0.02,0.06
626,3,0.0,0.09,0.17,0.09,0.01,0.11,0.0,0.03,0.02,0.0,0.07,0.08,0.03,0.0,0.02,0.03,0.0,0.01,0.01,0.0,0.03,0.04
627,6,0.0,0.01,0.05,0.01,0.01,0.21,0.0,0.02,0.01,0.04,0.2,0.01,0.01,0.01,0.02,0.05,0.0,0.05,0.01,0.04,0.01,0.01
628,13,0.0,0.02,0.0,0.01,0.01,0.01,0.0,0.04,0.02,0.03,0.01,0.01,0.31,0.0,0.03,0.0,0.01,0.02,0.06,0.0,0.01,0.29
629,10,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.06,0.01,0.07,0.0,0.0,0.0,0.02,0.02,0.02,0.05,0.0,0.04,0.0,0.0,0.0
630,13,0.0,0.02,0.01,0.03,0.01,0.01,0.02,0.04,0.03,0.02,0.0,0.04,0.3,0.22,0.23,0.19,0.06,0.03,0.0,0.0,0.03,0.11
631,9,0.0,0.04,0.06,0.02,0.07,0.24,0.04,0.03,0.33,0.01,0.01,0.03,0.0,0.01,0.02,0.01,0.0,0.02,0.03,0.02,0.03,0.0
632,15,0.0,0.0,0.04,0.01,0.0,0.0,0.02,0.0,0.01,0.01,0.03,0.0,0.0,0.05,0.47,0.01,0.0,0.03,0.16,0.05,0.02,0.0
633,6,0.0,0.06,0.02,0.01,0.03,0.17,0.06,0.02,0.17,0.01,0.01,0.0,0.0,0.06,0.0,0.01,0.03,0.04,0.02,0.02,0.01,0.01
634,7,0.0,0.07,0.03,0.0,0.01,0.01,0.3,0.02,0.05,0.03,0.11,0.03,0.01,0.01,0.05,0.0,0.01,0.02,0.0,0.03,0.01,0.01
635,6,0.0,0.02,0.01,0.02,0.02,0.31,0.02,0.06,0.24,0.01,0.17,0.01,0.0,0.02,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.02
636,8,0.0,0.11,0.05,0.01,0.02,0.03,0.29,0.41,0.07,0.07,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.02
637,8,0.0,0.08,0.1,0.14,0.1,0.15,0.03,0.18,0.07,0.02,0.02,0.03,0.0,0.01,0.02,0.02,0.03,0.01,0.02,0.0,0.0,0.02
638,16,0.0,0.06,0.01,0.03,0.01,0.04,0.0,0.01,0.02,0.03,0.01,0.01,0.02,0.07,0.02,0.3,0.03,0.02,0.01,0.02,0.0,0.14
639,9,0.0,0.12,0.05,0.03,0.01,0.0,0.01,0.01,0.51,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.02,0.0,0.0,0.04
640,14,0.0,0.0,0.0,0.01,0.0,0.01,0.05,0.02,0.02,0.0,0.01,0.03,0.06,0.27,0.01,0.03,0.08,0.01,0.04,0.02,0.04,0.0
641,2,0.0,0.3,0.01,0.03,0.01,0.01,0.16,0.0,0.04,0.0,0.04,0.01,0.01,0.02,0.01,0.01,0.0,0.01,0.02,0.0,0.01,0.04
642,15,0.0,0.06,0.01,0.02,0.03,0.0,0.05,0.01,0.0,0.02,0.01,0.02,0.0,0.01,0.33,0.0,0.03,0.09,0.0,0.0,0.03,0.03
643,19,0.0,0.03,0.02,0.01,0.01,0.0,0.01,0.03,0.04,0.04,0.02,0.01,0.19,0.13,0.16,0.09,0.13,0.01,0.4,0.03,0.02,0.03
644,5,0.0,0.11,0.04,0.02,0.34,0.03,0.01,0.02,0.15,0.13,0.0,0.03,0.0,0.0,0.01,0.02,0.0,0.01,0.01,0.0,0.02,0.05
645,16,0.0,0.02,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.09,0.17,0.31,0.01,0.02,0.0,0.11,0.17,0.06
646,11,0.0,0.0,0.02,0.01,0.0,0.01,0.0,0.11,0.0,0.01,0.25,0.01,0.01,0.01,0.03,0.06,0.01,0.01,0.0,0.0,0.02,0.02
647,4,0.0,0.09,0.04,0.24,0.04,0.02,0.0,0.06,0.01,0.0,0.09,0.03,0.01,0.02,0.01,0.01,0.05,0.0,0.02,0.03,0.01,0.0
648,14,0.0,0.02,0.01,0.0,0.01,0.03,0.04,0.01,0.03,0.02,0.02,0.02,0.03,0.12,0.05,0.02,0.08,0.07,0.0,0.01,0.04,0.03
649,6,0.0,0.07,0.01,0.11,0.09,0.21,0.01,0.08,0.0,0.0,0.05,0.01,0.02,0.03,0.0,0.01,0.02,0.06,0.01,0.0,0.01,0.0
650,3,0.0,0.07,0.24,0.04,0.11,0.0,0.09,0.01,0.01,0.11,0.03,0.02,0.03,0.0,0.02,0.0,0.01,0.0,0.02,0.01,0.02,0.02
651,8,0.0,0.07,0.14,0.02,0.03,0.07,0.01,0.19,0.0,0.05,0.0,0.03,0.03,0.02,0.01,0.01,0.04,0.02,0.03,0.02,0.02,0.03
652,3,0.0,0.09,0.5,0.04,0.04,0.02,0.0,0.02,0.18,0.19,0.01,0.01,0.0,0.0,0.01,0.01,0.02,0.02,0.0,0.03,0.02,0.06
653,8,0.0,0.26,0.05,0.05,0.01,0.29,0.26,0.31,0.07,0.06,0.11,0.02,0.01,0.01,0.04,0.02,0.02,0.02,0.01,0.01,0.0,0.05
654,15,0.0,0.04,0.0,0.04,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.33,0.01,0.02,0.05,0.14,0.04,0.03,0.03
655,13,0.0,0.02,0.01,0.04,0.01,0.02,0.0,0.01,0.02,0.03,0.03,0.0,0.23,0.15,0.14,0.08,0.0,0.05,0.06,0.0,0.0,0.18
656,16,0.0,0.04,0.01,0.03,0.01,0.0,0.07,0.02,0.02,0.0,0.0,0.01,0.03,0.25,0.04,0.31,0.15,0.0,0.05,0.0,0.1,0.04
657,17,0.0,0.02,0.03,0.03,0.01,0.0,0.02,0.01,0.03,0.01,0.03,0.01,0.0,0.04,0.05,0.0,0.28,0.2,0.28,0.04,0.02,0.01
658,6,0.0,0.02,0.09,0.01,0.0,0.21,0.09,0.01,0.03,0.08,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.01,0.03,0.0,0.02
659,10,0.0,0.01,0.01,0.18,0.09,0.21,0.02,0.03,0.01,0.42,0.25,0.05,0.03,0.0,0.01,0.01,0.04,0.0,0.02,0.01,0.03,0.01
660,18,0.0,0.0,0.01,0.03,0.04,0.03,0.0,0.0,0.0,0.02,0.01,0.02,0.08,0.16,0.02,0.02,0.02,0.22,0.0,0.02,0.01,0.01
661,20,0.0,0.02,0.02,0.03,0.02,0.01,0.04,0.0,0.01,0.04,0.01,0.01,0.17,0.15,0.01,0.0,0.15,0.0,0.01,0.36,0.05,0.05
662,2,0.0,0.47,0.05,0.01,0.1,0.02,0.0,0.03,0.12,0.45,0.04,0.0,0.01,0.02,0.03,0.01,0.02,0.0,0.03,0.0,0.02,0.02
663,19,0.0,0.04,0.0,0.0,0.0,0.01,0.03,0.0,0.01,0.02,0.01,0.01,0.0,0.11,0.23,0.09,0.32,0.02,0.47,0.15,0.18,0.02
664,8,0.0,0.03,0.03,0.02,0.0,0.15,0.0,0.21,0.01,0.05,0.0,0.01,0.0,0.01,0.0,0.06,0.0,0.02,0.01,0.05,0.04,0.02
665,21,0.0,0.02,0.0,0.04,0.04,0.01,0.0,0.0,0.01,0.0,0.0,0.02,0.02,0.01,0.18,0.04,0.06,0.01,0.07,0.01,0.26,0.19
666,14,0.0,0.01,0.0,0.0,0.01,0.02,0.01,0.02,0.01,0.0,0.06,0.0,0.03,0.26,0.2,0.0,0.07,0.04,0.26,0.02,0.09,0.0
667,9,0.0,0.04,0.0,0.04,0.03,0.01,0.01,0.25,0.34,0.01,0.01,0.0,0.0,0.01,0.0,0.03,0.0,0.01,0.01,0.0,0.01,0.02
668,15,0.0,0.03,0.01,0.0,0.02,0.0,0.0,0.02,0.01,0.01,0.01,0.01,0.02,0.0,0.12,0.02,0.07,0.04,0.03,0.0,0.0,0.03
669,3,0.0,0.01,0.48,0.04,0.05,0.07,0.01,0.03,0.29,0.03,0.0,0.02,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.02,0.02,0.01
670,9,0.0,0.26,0.02,0.04,0.0,0.01,0.0,0.03,0.43,0.02,0.09,0.01,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.02,0.01,0.06
671,3,0.0,0.02,0.28,0.01,0.02,0.0,0.01,0.09,0.03,0.01,0.28,0.01,0.03,0.01,0.01,0.04,0.01,0.01,0.02,0.0,0.03,0.05
672,3,0.0,0.12,0.18,0.05,0.03,0.01,0.07,0.0,0.05,0.09,0.0,0.05,0.02,0.03,0.0,0.01,0.01,0.01,0.05,0.03,0.0,0.0
673,10,0.0,0.02,0.02,0.01,0.01,0.0,0.06,0.03,0.03,0.08,0.02,0.02,0.01,0.01,0.01,0.03,0.01,0.03,0.01,0.07,0.01,0.05
674,8,0.0,0.01,0.07,0.04,0.02,0.01,0.0,0.19,0.05,0.09,0.03,0.02,0.0,0.0,0.01,0.01,0.02,0.0,0.03,0.01,0.01,0.03
675,11,0.0,0.18,0.04,0.02,0.11,0.05,0.11,0.03,0.0,0.1,0.2,0.03,0.02,0.03,0.02,0.02,0.0,0.02,0.01,0.0,0.0,0.03
676,22,0.0,0.04,0.06,0.01,0.03,0.0,0.03,0.02,0.01,0.0,0.01,0.03,0.24,0.03,0.02,0.15,0.04,0.02,0.04,0.05,0.05,0.33
677,17,0.0,0.0,0.07,0.0,0.02,0.04,0.01,0.01,0.0,0.0,0.01,0.0,0.03,0.09,0.06,0.02,0.22,0.1,0.02,0.03,0.0,0.01
678,9,0.0,0.05,0.17,0.0,0.0,0.01,0.01,0.04,0.58,0.03,0.0,0.0,0.0,0.01,0.03,0.0,0.01,0.01,0.05,0.0,0.02,0.01
679,7,0.0,0.05,0.0,0.0,0.0,0.02,0.22,0.0,0.01,0.01,0.07,0.02,0.0,0.03,0.01,0.02,0.0,0.01,0.01,0.0,0.02,0.04
680,5,0.0,0.06,0.05,0.01,0.54,0.03,0.0,0.42,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.0,0.01,0.01,0.01,0.05
681,2,0.0,0.17,0.02,0.0,0.17,0.17,0.02,0.03,0.14,0.08,0.05,0.0,0.02,0.03,0.02,0.02,0.04,0.04,0.01,0.04,0.03,0.0
682,13,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.02,0.03,0.29,0.03,0.03,0.04,0.02,0.19,0.02,0.01,0.13,0.02
683,15,0.0,0.04,0.0,0.01,0.0,0.0,0.01,0.0,0.03,0.05,0.02,0.04,0.0,0.1,0.34,0.25,0.03,0.18,0.06,0.01,0.07,0.01
684,17,0.0,0.02,0.02,0.02,0.02,0.04,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.14,0.0,0.4,0.05,0.0,0.0,0.17,0.01
685,8,0.0,0.09,0.11,0.08,0.05,0.02,0.02,0.14,0.06,0.01,0.12,0.02,0.02,0.01,0.04,0.02,0.04,0.0,0.01,0.02,0.0,0.01
686,21,0.0,0.03,0.02,0.03,0.0,0.03,0.01,0.04,0.0,0.01,0.01,0.01,0.03,0.07,0.13,0.03,0.02,0.1,0.0,0.04,0.29,0.06
687,21,0.0,0.01,0.0,0.02,0.03,0.0,0.03,0.04,0.0,0.0,0.01,0.0,0.03,0.09,0.04,0.03,0.0,0.02,0.02,0.27,0.29,0.0
688,15,0.0,0.01,0.04,0.0,0.02,0.02,0.0,0.04,0.0,0.02,0.02,0.03,0.01,0.07,0.34,0.05,0.0,0.21,0.24,0.25,0.03,0.03
689,17,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.03,0.01,0.02,0.0,0.02,0.03,0.04,0.08,0.31,0.04,0.01,0.0,0.01,0.0
690,14,0.0,0.02,0.01,0.05,0.01,0.02,0.03,0.01,0.03,0.0,0.0,0.02,0.11,0.41,0.12,0.03,0.14,0.03,0.14,0.03,0.02,0.12
691,3,0.0,0.03,0.21,0.02,0.04,0.04,0.0,0.21,0.01,0.03,0.07,0.01,0.03,0.02,0.02,0.01,0.02,0.0,0.01,0.0,0.0,0.02
692,5,0.0,0.03,0.05,0.03,0.28,0.0,0.01,0.0,0.0,0.07,0.18,0.03,0.02,0.01,0.01,0.02,0.05,0.0,0.01,0.02,0.02,0.01
693,3,0.0,0.0,0.31,0.0,0.03,0.02,0.11,0.03,0.08,0.01,0.21,0.02,0.0,0.02,0.0,0.02,0.02,0.07,0.01,0.0,0.0,0.05
694,2,0.0,0.33,0.08,0.11,0.01,0.14,0.06,0.02,0.13,0.02,0.01,0.0,0.01,0.06,0.0,0.01,0.01,0.04,0.02,0.04,0.0,0.02
695,7,0.0,0.07,0.05,0.04,0.02,0.0,0.29,0.04,0.06,0.29,0.01,0.02,0.0,0.0,0.01,0.04,0.05,0.02,0.04,0.01,0.02,0.0
696,3,0.0,0.05,0.26,0.12,0.04,0.19,0.09,0.2,0.03,0.06,0.09,0.0,0.0,0.08,0.04,0.02,0.0,0.02,0.02,0.02,0.01,0.03
697,13,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.24,0.02,0.18,0.02,0.15,0.12,0.0,0.01,0.03,0.01
698,4,0.0,0.17,0.11,0.29,0.09,0.0,0.07,0.05,0.06,0.09,0.02,0.01,0.06,0.01,0.02,0.04,0.02,0.02,0.01,0.02,0.0,0.0
699,4,0.0,0.06,0.02,0.37,0.01,0.01,0.02,0.03,0.02,0.0,0.03,0.02,0.0,0.02,0.06,0.0,0.0,0.04,0.0,0.0,0.02,0.0
700,15,0.0,0.0,0.03,0.01,0.01,0.0,0.07,0.02,0.04,0.0,0.03,0.0,0.22,0.02,0.35,0.01,0.29,0.03,0.0,0.0,0.27,0.01
701,16,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.06,0.02,0.0,0.0,0.02,0.0,0.19,0.0,0.25,0.09,0.05,0.0,0.24,0.01,0.05
702,9,0.0,0.14,0.0,0.0,0.03,0.0,0.0,0.07,0.28,0.0,0.02,0.0,0.01,0.0,0.0,0.03,0.01,0.04,0.01,0.0,0.03,0.02
703,14,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.03,0.08,0.49,0.04,0.01,0.0,0.02,0.01,0.03,0.0,0.04
704,18,0.0,0.01,0.0,0.01,0.02,0.03,0.01,0.04,0.01,0.03,0.03,0.0,0.13,0.06,0.07,0.1,0.03,0.21,0.0,0.07,0.03,0.02
705,15,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.04,0.04,0.02,0.05,0.02,0.25,0.08,0.47,0.17,0.11,0.06,0.06,0.0,0.15,0.04
706,8,0.0,0.13,0.14,0.01,0.02,0.0,0.06,0.5,0.01,0.18,0.0,0.01,0.01,0.02,0.01,0.01,0.0,0.0,0.01,0.01,0.02,0.01
707,14,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.49,0.01,0.01,0.04,0.0,0.02,0.02,0.01,0.0
708,16,0.0,0.04,0.03,0.04,0.01,0.05,0.03,0.01,0.03,0.01,0.0,0.01,0.01,0.19,0.11,0.27,0.08,0.0,0.03,0.01,0.21,0.03
709,8,0.0,0.15,0.05,0.02,0.01,0.01,0.19,0.2,0.01,0.0,0.13,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.04,0.0,0.04,0.02
710,5,0.0,0.02,0.04,0.37,0.4,0.0,0.11,0.0,0.0,0.03,0.0,0.02,0.03,0.0,0.01,0.01,0.02,0.0,0.02,0.01,0.0,0.01
711,6,0.0,0.12,0.02,0.02,0.01,0.31,0.16,0.18,0.02,0.05,0.01,0.0,0.03,0.03,0.03,0.03,0.01,0.02,0.0,0.02,0.0,0.0
712,20,0.0,0.02,0.0,0.0,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.01,0.25,0.01,0.02,0.28,0.21,0.02
713,11,0.0,0.04,0.14,0.09,0.01,0.02,0.01,0.0,0.18,0.2,0.26,0.02,0.02,0.0,0.0,0.01,0.01,0.04,0.01,0.03,0.0,0.01
714,22,0.0,0.05,0.02,0.05,0.02,0.01,0.01,0.04,0.0,0.0,0.05,0.0,0.09,0.05,0.07,0.04,0.02,0.04,0.2,0.07,0.07,0.27
715,8,0.0,0.0,0.06,0.01,0.02,0.0,0.23,0.25,0.09,0.04,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.04,0.06,0.01,0.02,0.03
716,2,0.0,0.28,0.13,0.16,0.06,0.0,0.08,0.0,0.01,0.06,0.0,0.0,0.07,0.0,0.0,0.02,0.01,0.02,0.0,0.02,0.02,0.0
717,19,0.0,0.01,0.03,0.02,0.01,0.01,0.01,0.04,0.05,0.02,0.02,0.04,0.01,0.0,0.01,0.01,0.03,0.03,0.39,0.01,0.27,0.09
718,17,0.0,0.01,0.02,0.01,0.0,0.03,0.02,0.02,0.01,0.01,0.02,0.02,0.04,0.08,0.01,0.0,0.53,0.02,0.0,0.01,0.04,0.01
719,15,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.06,0.0,0.01,0.09,0.05,0.38,0.0,0.0,0.0,0.0,0.24,0.1,0.08
720,22,0.0,0.04,0.04,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.23,0.05,0.0,0.03,0.02,0.02,0.15,0.0,0.06,0.25
721,15,0.0,0.02,0.01,0.05,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.0,0.01,0.09,0.21,0.04,0.07,0.02,0.0,0.01,0.09,0.07
722,15,0.0,0.01,0.01,0.0,0.02,0.04,0.01,0.0,0.0,0.0,0.03,0.02,0.33,0.0,0.53,0.04,0.03,0.0,0.06,0.04,0.03,0.02
723,5,0.0,0.06,0.03,0.05,0.2,0.11,0.03,0.0,0.07,0.03,0.2,0.0,0.01,0.03,0.0,0.06,0.01,0.0,0.01,0.01,0.0,0.02
724,16,0.0,0.05,0.01,0.0,0.01,0.01,0.03,0.01,0.0,0.04,0.02,0.01,0.0,0.02,0.01,0.24,0.15,0.02,0.02,0.0,0.01,0.08
725,19,0.0,0.01,0.0,0.02,0.0,0.02,0.02,0.0,0.04,0.03,0.02,0.0,0.0,0.04,0.01,0.01,0.02,0.17,0.26,0.01,0.0,0.13
726,10,0.0,0.09,0.03,0.04,0.22,0.02,0.02,0.01,0.03,0.39,0.02,0.02,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.01
727,7,0.0,0.27,0.08,0.04,0.02,0.07,0.29,0.03,0.04,0.0,0.03,0.02,0.01,0.01,0.06,0.01,0.0,0.01,0.04,0.03,0.03,0.04
728,2,0.0,0.33,0.04,0.24,0.04,0.01,0.25,0.08,0.14,0.14,0.02,0.01,0.01,0.02,0.01,0.0,0.0,0.06,0.0,0.01,0.03,0.02
729,21,0.0,0.0,0.02,0.05,0.01,0.01,0.05,0.0,0.0,0.0,0.0,0.02,0.04,0.09,0.01,0.03,0.01,0.0,0.02,0.3,0.32,0.15
730,4,0.0,0.05,0.02,0.54,0.02,0.0,0.03,0.03,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.03,0.0,0.02,0.0
731,6,0.0,0.12,0.03,0.02,0.02,0.23,0.17,0.07,0.09,0.03,0.09,0.0,0.02,0.02,0.02,0.01,0.0,0.01,0.0,0.02,0.05,0.04
732,9,0.0,0.25,0.31,0.01,0.09,0.0,0.21,0.1,0.35,0.03,0.03,0.05,0.0,0.01,0.0,0.07,0.01,0.04,0.03,0.03,0.06,0.02
733,13,0.0,0.0,0.03,0.0,0.02,0.04,0.0,0.03,0.0,0.04,0.02,0.01,0.3,0.13,0.01,0.11,0.17,0.07,0.02,0.03,0.25,0.01
734,2,0.0,0.39,0.02,0.01,0.25,0.05,0.01,0.03,0.08,0.01,0.02,0.0,0.02,0.0,0.02,0.03,0.01,0.03,0.0,0.02,0.0,0.05
735,8,0.0,0.02,0.2,0.02,0.0,0.0,0.03,0.28,0.23,0.03,0.0,0.0,0.01,0.0,0.01,0.01,0.04,0.01,0.01,0.0,0.02,0.01
736,8,0.0,0.05,0.09,0.01,0.04,0.22,0.0,0.3,0.01,0.12,0.06,0.03,0.0,0.03,0.01,0.01,0.0,0.03,0.01,0.03,0.02,0.01
737,2,0.0,0.19,0.08,0.04,0.08,0.0,0.1,0.02,0.01,0.03,0.0,0.02,0.02,0.0,0.03,0.01,0.0,0.03,0.01,0.0,0.01,0.0
738,11,0.0,0.11,0.14,0.03,0.01,0.02,0.07,0.18,0.05,0.01,0.3,0.01,0.02,0.0,0.0,0.03,0.02,0.01,0.01,0.0,0.03,0.05
739,16,0.0,0.0,0.02,0.02,0.01,0.03,0.01,0.02,0.02,0.0,0.0,0.02,0.17,0.04,0.0,0.41,0.03,0.02,0.09,0.01,0.25,0.02
740,13,0.0,0.03,0.02,0.0,0.01,0.02,0.01,0.0,0.04,0.02,0.0,0.0,0.15,0.05,0.03,0.0,0.07,0.0,0.07,0.03,0.02,0.11
741,22,0.0,0.01,0.0,0.02,0.0,0.03,0.02,0.0,0.03,0.0,0.01,0.01,0.01,0.01,0.04,0.02,0.01,0.0,0.01,0.01,0.02,0.15
742,10,0.0,0.02,0.0,0.0,0.03,0.02,0.01,0.04,0.0,0.25,0.02,0.01,0.03,0.01,0.0,0.0,0.01,0.01,0.05,0.02,0.0,0.02
743,20,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.06,0.0,0.05,0.01,0.03,0.03,0.01,0.07,0.02,0.01,0.0,0.23,0.11,0.0
744,20,0.0,0.01,0.01,0.01,0.0,0.02,0.0,0.0,0.01,0.02,0.0,0.06,0.01,0.02,0.03,0.02,0.0,0.26,0.01,0.28,0.04,0.03
745,18,0.0,0.03,0.02,0.04,0.0,0.03,0.01,0.01,0.01,0.01,0.07,0.03,0.01,0.22,0.0,0.06,0.01,0.3,0.18,0.04,0.05,0.06
746,3,0.0,0.09,0.36,0.0,0.04,0.09,0.32,0.04,0.04,0.02,0.14,0.02,0.0,0.07,0.02,0.02,0.04,0.01,0.01,0.02,0.02,0.01
747,13,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.02,0.04,0.0,0.0,0.02,0.19,0.02,0.19,0.0,0.09,0.05,0.03,0.01,0.02,0.0
748,9,0.0,0.05,0.0,0.01,0.03,0.09,0.0,0.03,0.26,0.14,0.05,0.01,0.05,0.0,0.03,0.0,0.02,0.04,0.01,0.04,0.02,0.01
749,9,0.0,0.04,0.01,0.03,0.02,0.04,0.01,0.0,0.12,0.01,0.02,0.03,0.01,0.05,0.0,0.02,0.01,0.01,0.01,0.08,0.04,0.02
750,7,0.0,0.01,0.03,0.04,0.02,0.0,0.25,0.17,0.03,0.01,0.06,0.02,0.01,0.02,0.01,0.03,0.01,0.06,0.01,0.0,0.02,0.03
751,6,0.0,0.0,0.13,0.01,0.15,0.29,0.0,0.03,0.01,0.02,0.01,0.0,0.04,0.03,0.0,0.02,0.0,0.0,0.02,0.0,0.01,0.01
752,11,0.0,0.18,0.07,0.02,0.01,0.01,0.01,0.0,0.13,0.08,0.42,0.0,0.0,0.01,0.0,0.02,0.01,0.02,0.04,0.04,0.0,0.0
753,13,0.0,0.04,0.02,0.0,0.01,0.01,0.02,0.0,0.03,0.0,0.01,0.02,0.31,0.04,0.01,0.2,0.02,0.01,0.01,0.01,0.01,0.1
754,3,0.0,0.13,0.24,0.02,0.09,0.16,0.09,0.03,0.0,0.0,0.03,0.0,0.01,0.05,0.03,0.02,0.0,0.02,0.02,0.03,0.01,0.01
755,7,0.0,0.01,0.0,0.01,0.01,0.06,0.61,0.14,0.04,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0.0,0.0,0.01,0.0,0.02,0.0
756,10,0.0,0.06,0.01,0.07,0.01,0.03,0.01,0.24,0.06,0.71,0.0,0.01,0.02,0.0,0.01,0.01,0.01,0.02,0.02,0.01,0.03,0.0
